Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
11/26/2010,11/30/2010,,,,,,,,,,,
12/3/2010,1/0/1900,,,,,,,,,,,
12/10/2010,12/15/2010,,,,,,,,,,,
12/17/2010,1/0/1900,,,,,,,,,,,
12/24/2010,1/0/1900,,,,,,,,,,,
12/31/2010,12/31/2010,,,,,,,,,,,
1/7/2011,1/0/1900,,,,,,,,,,,
1/14/2011,1/14/2011,,,,,,,,,,,
1/21/2011,1/0/1900,,,,,,,,,,,
1/28/2011,1/31/2011,,,,,,,,,,,
2/4/2011,1/0/1900,,,,,,,,,,,
2/11/2011,2/15/2011,,,,,,,,,,,
2/18/2011,1/0/1900,,,,,,,,,,,
2/25/2011,2/28/2011,,,,,,,,,,,
3/4/2011,1/0/1900,,,,,,,,,,,
3/11/2011,3/15/2011,,,,,,,,,,,
3/18/2011,1/0/1900,,,,,,,,,,,
3/25/2011,3/31/2011,,,,,,,,,,,
4/1/2011,1/0/1900,,,,,,,,,,,
4/8/2011,1/0/1900,,,,,,,,,,,
4/15/2011,4/15/2011,,,,,,,,,,,
4/22/2011,1/0/1900,,,,,,,,,,,
4/29/2011,4/29/2011,,,,,,,,,,,
5/6/2011,1/0/1900,,,,,,,,,,,
5/13/2011,5/13/2011,,,,,,,,,,,
5/20/2011,1/0/1900,,,,,,,,,,,
5/27/2011,5/31/2011,,,,,,,,,,,
6/3/2011,1/0/1900,,,,,,,,,,,
6/10/2011,6/15/2011,,,,,,,,,,,
6/17/2011,1/0/1900,,,,,,,,,,,
6/24/2011,6/30/2011,,,,,,,,,,,
7/1/2011,1/0/1900,,,,,,,,,,,
7/8/2011,1/0/1900,,,,,,,,,,,
7/15/2011,7/15/2011,,,,,,,,,,,
7/22/2011,1/0/1900,,,,,,,,,,,
7/29/2011,7/29/2011,,,,,,,,,,,
8/5/2011,1/0/1900,,,,,,,,,,,
8/12/2011,8/15/2011,,,,,,,,,,,
8/19/2011,1/0/1900,,,,,,,,,,,
8/26/2011,8/31/2011,,,,,,,,,,,
9/2/2011,1/0/1900,,,,,,,,,,,
9/9/2011,9/15/2011,,,,,,,,,,,
9/16/2011,1/0/1900,,,,,,,,,,,
9/23/2011,1/0/1900,,,,,,,,,,,
9/30/2011,9/30/2011,,,,,,,,,,,
10/7/2011,1/0/1900,,,,,,,,,,,
10/14/2011,10/14/2011,,,,,,,,,,,
10/21/2011,1/0/1900,,,,,,,,,,,
10/28/2011,10/31/2011,,,,,,,,,,,
11/4/2011,1/0/1900,,,,,,,,,,,
11/11/2011,11/15/2011,,,,,,,,,,,
11/18/2011,1/0/1900,,,,,,,,,,,
11/25/2011,11/30/2011,,,,,,,,,,,
12/2/2011,1/0/1900,,,,,,,,,,,
12/9/2011,12/15/2011,,,,,,,,,,,
12/16/2011,1/0/1900,,,,,,,,,,,
12/23/2011,1/0/1900,,,,,,,,,,,
12/30/2011,12/30/2011,,,,,,,,,,,
1/6/2012,1/0/1900,,,,,,,,,,,
1/13/2012,1/13/2012,,,,,,,,,,,
1/20/2012,1/0/1900,,,,,,,,,,,
1/27/2012,1/31/2012,,,,,,,,,,,
2/3/2012,1/0/1900,,,,,,,,,,,
2/10/2012,2/15/2012,,,,,,,,,,,
2/17/2012,1/0/1900,,,,,,,,,,,
2/24/2012,2/29/2012,,,,,,,,,,,
3/2/2012,1/0/1900,,,,,,,,,,,
3/9/2012,3/15/2012,,,,,,,,,,,
3/16/2012,1/0/1900,,,,,,,,,,,
3/23/2012,1/0/1900,,,,,,,,,,,
3/30/2012,3/30/2012,,,,,,,,,,,
4/6/2012,1/0/1900,,,,,,,,,,,
