,AMZN,AAPL,META,GOOGL,MSFT,NFLX
12/17/2014,0.351082,0.2916465,0.332567,0.292515,0.2347435,0.4839875
12/18/2014,0.3447095,0.2753915,0.300452,0.2694105,0.215264,0.482243
12/19/2014,0.340374,0.27241,0.293412,0.259849,0.202257,0.478622
12/22/2014,0.3317165,0.267219,0.307096,0.2536545,0.1949515,0.5007475
12/23/2014,0.323489,0.26367,0.31458,0.248725,0.1905735,0.5113975
12/24/2014,0.3403495,0.270184,0.323421,0.2586955,0.1950185,0.5090435
12/26/2014,0.352518,0.281491,0.3329735,0.2630665,0.2009245,0.5207815
12/29/2014,0.3784835,0.297432,0.3599185,0.270638,0.211415,0.5309625
12/30/2014,0.3892555,0.2975955,0.3684855,0.2703595,0.216845,0.5280055
12/31/2014,0.3936685,0.3123915,0.3770655,0.27547,0.2244005,0.52288
1/2/2015,0.407133,0.3325175,0.3778885,0.2805565,0.2293805,0.5159935
1/5/2015,0.435193,0.36485,0.4088295,0.293771,0.2449675,0.573179
1/6/2015,0.4397165,0.3704925,0.418505,0.300314,0.2581195,0.586475
1/7/2015,0.4410865,0.3593275,0.408256,0.2975615,0.249454,0.578882
1/8/2015,0.4266065,0.3432025,0.3817225,0.285151,0.2391405,0.5619095
1/9/2015,0.421912,0.34917,0.387722,0.284238,0.234742,0.5573025
1/12/2015,0.427484,0.376154,0.39567,0.286364,0.246755,0.5866425
1/13/2015,0.43486,0.3679255,0.385016,0.2783445,0.2475215,0.561513
1/14/2015,0.443463,0.3799865,0.388465,0.2828745,0.2585235,0.560956
1/15/2015,0.451902,0.405029,0.4167015,0.282907,0.26662,0.5596745
1/16/2015,0.424766,0.374766,0.399081,0.267635,0.2472535,0.548545
1/20/2015,0.414427,0.3479945,0.3719515,0.2630305,0.2366215,0.5964385
1/21/2015,0.432287,0.3501785,0.3721275,0.2515125,0.231714,0.3309185
1/22/2015,0.4067635,0.3249785,0.3570665,0.24198,0.2164265,0.3193685
1/23/2015,0.411407,0.327886,0.354353,0.2335225,0.207047,0.305274
1/26/2015,0.4185945,0.3660775,0.368928,0.2432305,0.2196825,0.323861
1/27/2015,0.4238585,0.3988055,0.4064005,0.264151,0.2080235,0.339433
1/28/2015,0.441237,0.281087,0.4172975,0.274711,0.2295375,0.3391825
1/29/2015,0.425778,0.2611695,0.263683,0.267741,0.2178925,0.3418345
1/30/2015,0.2915925,0.281964,0.277017,0.2025,0.243383,0.3350555
2/2/2015,0.2891205,0.2601985,0.2831465,0.2076745,0.226759,0.3333855
2/3/2015,0.2698035,0.247731,0.271453,0.2076825,0.205852,0.3303925
2/4/2015,0.26644,0.2532685,0.259754,0.203542,0.2065685,0.3286005
2/5/2015,0.2658475,0.244893,0.2567885,0.1961165,0.197322,0.3259165
2/6/2015,0.258898,0.257374,0.259323,0.1934335,0.194917,0.317772
2/9/2015,0.264342,0.244742,0.2594545,0.1965665,0.195013,0.324595
2/10/2015,0.2603835,0.231041,0.245668,0.186247,0.186609,0.322598
2/11/2015,0.2605695,0.2328735,0.244394,0.1930695,0.19098,0.321864
2/12/2015,0.253393,0.232024,0.239423,0.185816,0.179231,0.3201945
2/13/2015,0.2449055,0.230399,0.236051,0.1729715,0.168643,0.304456
2/17/2015,0.252214,0.238662,0.254348,0.179811,0.176066,0.3057755
2/18/2015,0.243594,0.2259905,0.2471405,0.1839355,0.1707365,0.298374
2/19/2015,0.2422295,0.226932,0.245452,0.179525,0.167923,0.2847485
2/20/2015,0.235849,0.22553,0.2448525,0.1796725,0.1619695,0.2773825
2/23/2015,0.238538,0.245756,0.242848,0.18081,0.157038,0.278371
2/24/2015,0.236557,0.242042,0.2385515,0.1762825,0.1551495,0.2697975
2/25/2015,0.240496,0.257,0.239204,0.1715915,0.151965,0.265573
2/26/2015,0.2420025,0.26324,0.2391345,0.1778945,0.149735,0.2710145
2/27/2015,0.236503,0.2661445,0.2503145,0.1739245,0.1481485,0.2736925
3/2/2015,0.2338955,0.2618895,0.2372015,0.185435,0.1484215,0.2737375
3/3/2015,0.233776,0.256464,0.2372995,0.1875385,0.1571455,0.2751
3/4/2015,0.2361075,0.257628,0.2409605,0.1905025,0.162398,0.2850355
3/5/2015,0.242482,0.268007,0.24291,0.193424,0.1620245,0.2846425
3/6/2015,0.248579,0.2778575,0.2528655,0.1956365,0.1741365,0.304609
3/9/2015,0.260805,0.2569835,0.25965,0.199108,0.17601,0.3493285
3/10/2015,0.2734405,0.265793,0.2718385,0.215051,0.1902665,0.383344
3/11/2015,0.278527,0.274724,0.2673375,0.2189395,0.197189,0.395178
3/12/2015,0.2813145,0.2615345,0.2641715,0.213287,0.211931,0.388957
3/13/2015,0.2880875,0.2681445,0.268525,0.2155215,0.2091625,0.4056195
3/16/2015,0.310542,0.2663685,0.27531,0.2224975,0.2100825,0.455237
3/17/2015,0.3169905,0.2740225,0.2704035,0.2247205,0.2111675,0.4594955
3/18/2015,0.315146,0.264252,0.272623,0.2261635,0.20361,0.4646755
3/19/2015,0.320284,0.2689015,0.275086,0.226565,0.2032935,0.4609885
3/20/2015,0.321897,0.266475,0.266502,0.218573,0.195641,0.4594485
3/23/2015,0.32709,0.2674335,0.271629,0.2251425,0.1901725,0.471351
3/24/2015,0.335817,0.2714235,0.2781545,0.225127,0.195245,0.4775185
3/25/2015,0.348475,0.306628,0.3113545,0.240824,0.2343545,0.511127
3/26/2015,0.3652695,0.3103825,0.3131645,0.2443855,0.2387645,0.510392
3/27/2015,0.3672775,0.3243275,0.317997,0.2465015,0.239772,0.5121885
3/30/2015,0.3728825,0.311981,0.3268175,0.2438505,0.24085,0.486677
3/31/2015,0.377031,0.3094355,0.3324105,0.248782,0.2447775,0.4862145
4/1/2015,0.382063,0.315993,0.3401775,0.2481945,0.247938,0.4874415
4/2/2015,0.3786825,0.3102135,0.34258,0.2504115,0.2459515,0.48406
4/6/2015,0.387669,0.3150495,0.34775,0.256388,0.2361995,0.475578
4/7/2015,0.3854575,0.3215575,0.350184,0.2539795,0.2370465,0.484659
4/8/2015,0.3858205,0.3276955,0.3521665,0.248771,0.2392495,0.4746445
4/9/2015,0.3860705,0.325766,0.347553,0.243988,0.2335265,0.4670635
4/10/2015,0.390247,0.324384,0.341688,0.23929,0.232833,0.497855
4/13/2015,0.3871025,0.328547,0.326546,0.2352685,0.224029,0.495376
4/14/2015,0.3739685,0.3258715,0.3221175,0.2453115,0.226516,0.518451
4/15/2015,0.3711475,0.3167385,0.328754,0.2458975,0.218206,0.5307655
4/16/2015,0.3780385,0.310103,0.344953,0.2448075,0.2164215,0.3440775
4/17/2015,0.3912235,0.3288265,0.3640775,0.2573495,0.2266605,0.331355
4/20/2015,0.4104915,0.2994165,0.33469,0.2396095,0.240719,0.309535
4/21/2015,0.416021,0.304924,0.3309865,0.2544405,0.2393895,0.2942345
4/22/2015,0.434263,0.3000145,0.3218065,0.2566595,0.2324755,0.272962
4/23/2015,0.402349,0.295387,0.238283,0.251291,0.2203605,0.2695
4/24/2015,0.2519485,0.314124,0.2230755,0.1921925,0.178958,0.264129
4/27/2015,0.2363595,0.324749,0.2160865,0.192613,0.174539,0.266634
4/28/2015,0.23334,0.246208,0.220419,0.18831,0.177725,0.2636335
4/29/2015,0.231495,0.24488,0.2200445,0.1822515,0.1920285,0.2582845
4/30/2015,0.24493,0.2701405,0.2401415,0.20678,0.1869895,0.260979
5/1/2015,0.2387505,0.2452985,0.228282,0.189658,0.176721,0.251635
5/4/2015,0.231994,0.230008,0.2222355,0.193149,0.173165,0.2537325
5/5/2015,0.240993,0.2451305,0.244518,0.1989335,0.1926085,0.2566395
5/6/2015,0.240986,0.2649655,0.249476,0.2032345,0.196433,0.256531
5/7/2015,0.241191,0.242206,0.2363675,0.1976865,0.1861825,0.25326
5/8/2015,0.227852,0.2189935,0.2151765,0.1784805,0.1679705,0.2518905
5/11/2015,0.2333575,0.2250545,0.2197395,0.183087,0.171831,0.270831
5/12/2015,0.2353015,0.2257115,0.226884,0.196127,0.1746755,0.2636385
5/13/2015,0.2315125,0.2201365,0.2234405,0.1897795,0.1749675,0.273266
5/14/2015,0.223947,0.2110945,0.213132,0.177965,0.169255,0.2643415
5/15/2015,0.2203795,0.205385,0.2094685,0.1744115,0.1687075,0.2754165
5/18/2015,0.2250525,0.195048,0.2061205,0.168219,0.1657625,0.277905
5/19/2015,0.2269195,0.1934405,0.2090035,0.1767885,0.175106,0.2677345
5/20/2015,0.228421,0.1897275,0.2168635,0.1738195,0.1736655,0.2693565
5/21/2015,0.224916,0.1835415,0.211542,0.171278,0.1749065,0.2677085
5/22/2015,0.2179225,0.181519,0.210885,0.170107,0.1757415,0.2529265
5/26/2015,0.2299125,0.208077,0.2277185,0.189489,0.186076,0.2633925
5/27/2015,0.227611,0.1919945,0.2097965,0.177029,0.1797065,0.2610025
5/28/2015,0.2272355,0.1916075,0.2114455,0.1759125,0.1795075,0.2585365
5/29/2015,0.2267165,0.1948685,0.2135635,0.174442,0.182572,0.2601785
6/1/2015,0.225197,0.1918625,0.2007525,0.1767985,0.1929015,0.269866
6/2/2015,0.224199,0.193415,0.204125,0.1747335,0.192401,0.2749865
6/3/2015,0.2240535,0.192226,0.1978925,0.171081,0.1912275,0.270778
6/4/2015,0.2376875,0.2044995,0.2119975,0.1828945,0.198676,0.284717
6/5/2015,0.231882,0.205085,0.2093875,0.1825685,0.198779,0.2837615
6/8/2015,0.246345,0.21331,0.221925,0.191358,0.2031155,0.3156635
6/9/2015,0.253822,0.2113555,0.22355,0.190407,0.2032985,0.322414
6/10/2015,0.249778,0.1970355,0.2168475,0.1814465,0.1919255,0.3594545
6/11/2015,0.2591565,0.202288,0.223942,0.1846115,0.1914755,0.36732
6/12/2015,0.2629055,0.2068455,0.2308305,0.1875165,0.2011335,0.403128
6/15/2015,0.2921765,0.2189685,0.254312,0.2089905,0.21726,0.4381325
6/16/2015,0.293198,0.2157205,0.254551,0.2083145,0.2174125,0.4461975
6/17/2015,0.297299,0.216172,0.2510715,0.205986,0.22264,0.463246
6/18/2015,0.3003875,0.2111685,0.2469485,0.202933,0.222003,0.460761
6/19/2015,0.300979,0.214631,0.2469925,0.2000125,0.214835,0.4710495
6/22/2015,0.3026675,0.202942,0.2411045,0.205207,0.2152955,0.4964995
6/23/2015,0.3343285,0.2054375,0.2698255,0.2107305,0.221575,0.488782
6/24/2015,0.344179,0.213043,0.275171,0.215709,0.224196,0.5028335
6/25/2015,0.350392,0.2198775,0.278974,0.2185235,0.2258105,0.493812
6/26/2015,0.357135,0.2277905,0.2864515,0.2214165,0.2323545,0.4875425
6/29/2015,0.391773,0.268879,0.3284465,0.248524,0.2664255,0.4956455
6/30/2015,0.3955775,0.263184,0.3270585,0.2478005,0.25779,0.4840455
7/1/2015,0.3888185,0.2478955,0.3199755,0.2394515,0.253554,0.4925075
7/2/2015,0.381761,0.2456195,0.3072455,0.2323065,0.254264,0.479051
7/6/2015,0.3885895,0.247682,0.319208,0.2356965,0.2624105,0.4855
7/7/2015,0.3864705,0.258171,0.3225535,0.2349325,0.264706,0.4924085
7/8/2015,0.401882,0.296093,0.3422545,0.250029,0.2803555,0.510709
7/9/2015,0.399643,0.3219775,0.3361935,0.2440975,0.2778085,0.5053465
7/10/2015,0.388841,0.285978,0.317779,0.233664,0.2688565,0.500892
7/13/2015,0.37776,0.259582,0.2887145,0.223948,0.2536295,0.4838395
7/14/2015,0.376334,0.2517525,0.3051465,0.232756,0.2433725,0.479947
7/15/2015,0.371002,0.248744,0.324206,0.2211085,0.240376,0.524252
7/16/2015,0.3629075,0.240426,0.3187455,0.2425315,0.2265115,0.3187865
7/17/2015,0.405004,0.27081,0.367811,0.2040795,0.2465825,0.313305
7/20/2015,0.4465085,0.2847055,0.383417,0.206353,0.2561625,0.3161685
7/21/2015,0.4743995,0.2826185,0.3916345,0.218785,0.270631,0.31545
7/22/2015,0.4632025,0.198074,0.4026085,0.2200905,0.1845185,0.304319
7/23/2015,0.481549,0.205673,0.449584,0.238176,0.179826,0.308029
7/24/2015,0.2888,0.21016,0.4789605,0.2455545,0.188005,0.317201
7/27/2015,0.2760455,0.225024,0.481643,0.240595,0.2008985,0.338161
7/28/2015,0.2602015,0.199367,0.4403505,0.2295375,0.194566,0.3297535
7/29/2015,0.2507525,0.1963225,0.4503525,0.2107555,0.1817325,0.318391
7/30/2015,0.243058,0.2072585,0.2785375,0.204106,0.1785715,0.3294865
7/31/2015,0.235131,0.2333765,0.2577205,0.200155,0.1751945,0.3280665
8/3/2015,0.2465965,0.261075,0.2654445,0.203677,0.183286,0.337739
8/4/2015,0.2455955,0.293663,0.2613985,0.2062375,0.183379,0.3855235
8/5/2015,0.247007,0.274823,0.2640905,0.2082965,0.1841475,0.4268465
8/6/2015,0.2668575,0.2704285,0.3018505,0.2191925,0.1994885,0.469616
8/7/2015,0.272623,0.2697795,0.292555,0.224484,0.1980415,0.4514095
8/10/2015,0.248538,0.2442535,0.2745275,0.226411,0.188704,0.41748
8/11/2015,0.261653,0.320632,0.2802945,0.236131,0.203217,0.4278595
8/12/2015,0.268626,0.30116,0.2838045,0.2489265,0.202174,0.4386765
8/13/2015,0.269292,0.2756375,0.289306,0.233479,0.1997715,0.4372845
8/14/2015,0.258747,0.2639105,0.2672215,0.2212785,0.1880065,0.4007125
8/17/2015,0.246755,0.259472,0.2641405,0.222017,0.185659,0.397823
8/18/2015,0.2499835,0.2560345,0.2517215,0.2239275,0.1820845,0.392484
8/19/2015,0.252625,0.2630105,0.2520865,0.224194,0.1924885,0.39345
8/20/2015,0.30156,0.302414,0.3292015,0.2554905,0.223072,0.522331
8/21/2015,0.350228,0.430167,0.4080835,0.304752,0.294745,0.6206985
8/24/2015,0.479247,0.5612895,0.527289,0.4174115,0.3764655,0.9156695
8/25/2015,0.4455585,0.5207485,0.519434,0.4225685,0.379961,0.7760145
8/26/2015,0.371274,0.385303,0.4316525,0.3372885,0.3176815,0.683346
8/27/2015,0.3455785,0.3440505,0.4025195,0.30389,0.2856065,0.6126055
8/28/2015,0.3413265,0.3431535,0.3933555,0.302142,0.284241,0.600438
8/31/2015,0.3344245,0.350607,0.398686,0.327714,0.289862,0.603623
9/1/2015,0.406238,0.4467675,0.449988,0.3747205,0.348121,0.7856795
9/2/2015,0.353705,0.357048,0.371669,0.3167115,0.290952,0.738801
9/3/2015,0.3595895,0.3787265,0.378424,0.3198715,0.2843465,0.7132525
9/4/2015,0.368757,0.401615,0.381108,0.325961,0.3198455,0.710278
9/8/2015,0.3548825,0.3696695,0.3461285,0.310392,0.2814,0.726505
9/9/2015,0.360704,0.3715025,0.336819,0.3004935,0.286914,0.7011485
9/10/2015,0.374174,0.3375215,0.3273545,0.2942775,0.2761545,0.669207
9/11/2015,0.3727745,0.322977,0.318717,0.293228,0.2676955,0.670647
9/14/2015,0.396999,0.3296465,0.331861,0.310269,0.2832115,0.681184
9/15/2015,0.3949695,0.31406,0.3141915,0.294576,0.2670815,0.650309
9/16/2015,0.3888305,0.3043165,0.3017125,0.285654,0.258081,0.653738
9/17/2015,0.3835585,0.3243255,0.2928865,0.283415,0.2588105,0.6684855
9/18/2015,0.396888,0.3329955,0.304097,0.290679,0.268757,0.6685685
9/21/2015,0.385469,0.3078335,0.297731,0.287066,0.2608755,0.707095
9/22/2015,0.413492,0.3379925,0.3424975,0.3251015,0.2809765,0.7159885
9/23/2015,0.4190355,0.3276145,0.3309195,0.3240945,0.2804375,0.725092
9/24/2015,0.4320065,0.340529,0.3468465,0.3402485,0.287366,0.7977855
9/25/2015,0.4571045,0.3466565,0.3689625,0.34286,0.2867685,0.7769525
9/28/2015,0.5481915,0.405846,0.4446275,0.382841,0.323795,0.819587
9/29/2015,0.5754955,0.4166265,0.4656415,0.3915275,0.31931,0.8234975
9/30/2015,0.51466,0.376137,0.435031,0.3627305,0.294315,0.8089125
10/1/2015,0.506157,0.3863565,0.4255675,0.368549,0.2881715,0.8297285
10/2/2015,0.489042,0.378595,0.3875165,0.3522295,0.2731675,0.8430825
10/5/2015,0.479369,0.371991,0.378477,0.3460325,0.2614785,0.822595
10/6/2015,0.4871385,0.364391,0.3887525,0.366802,0.266798,0.8217045
10/7/2015,0.49359,0.370756,0.394008,0.3808475,0.270234,0.8195455
10/8/2015,0.500452,0.3780315,0.390587,0.3850605,0.257654,0.783407
10/9/2015,0.495083,0.3543285,0.3701215,0.369253,0.2538905,0.758384
10/12/2015,0.474553,0.3465275,0.364124,0.3508015,0.254495,0.761613
10/13/2015,0.4714675,0.3364175,0.3637205,0.3373155,0.2531635,0.8362585
10/14/2015,0.473604,0.350375,0.3623375,0.3334965,0.2553215,0.782898
10/15/2015,0.4453145,0.329973,0.3469015,0.318073,0.245507,0.5204765
10/16/2015,0.4235935,0.3363635,0.358241,0.320329,0.233763,0.4774845
10/19/2015,0.4241955,0.32058,0.353103,0.311237,0.2584345,0.4700075
10/20/2015,0.4513695,0.3169625,0.389024,0.3390045,0.2671805,0.48732
10/21/2015,0.4779705,0.3204215,0.3939725,0.33702,0.270611,0.476272
10/22/2015,0.475908,0.288793,0.396699,0.327578,0.2770035,0.460963
10/23/2015,0.2539955,0.3014285,0.3913045,0.206747,0.2014095,0.4390645
10/26/2015,0.2310925,0.3750195,0.383638,0.198337,0.2003305,0.431622
10/27/2015,0.2294785,0.3674255,0.375656,0.1958305,0.2024755,0.433317
10/28/2015,0.223776,0.2322355,0.3532715,0.191484,0.195893,0.407464
10/29/2015,0.2394015,0.2291065,0.356601,0.188522,0.1955265,0.4035295
10/30/2015,0.2367315,0.227236,0.367004,0.1903865,0.195966,0.393186
11/2/2015,0.234041,0.2153195,0.355321,0.184632,0.187164,0.391016
11/3/2015,0.235206,0.213305,0.3643195,0.1856835,0.19147,0.389558
11/4/2015,0.2460085,0.213725,0.358132,0.1882585,0.1903805,0.40149
11/5/2015,0.2574915,0.215562,0.258892,0.189731,0.189837,0.4172255
11/6/2015,0.26356,0.2222125,0.260063,0.1840585,0.186336,0.41667
11/9/2015,0.283033,0.227784,0.266328,0.1948155,0.1973875,0.431331
11/10/2015,0.2767695,0.2542735,0.2598575,0.189378,0.195825,0.4295095
11/11/2015,0.281646,0.2467815,0.249735,0.1901115,0.195807,0.42903
11/12/2015,0.2817675,0.246088,0.269133,0.1963465,0.2063005,0.4615225
11/13/2015,0.3049655,0.268576,0.292238,0.2132055,0.2195435,0.4808445
11/16/2015,0.3059115,0.251026,0.271841,0.206308,0.205012,0.4654235
11/17/2015,0.302338,0.247574,0.268607,0.20762,0.205057,0.4640215
11/18/2015,0.290619,0.233128,0.260399,0.199949,0.1938,0.451548
11/19/2015,0.2944905,0.22798,0.269517,0.1948085,0.195892,0.4517425
11/20/2015,0.2847205,0.214381,0.2521055,0.1906705,0.1876475,0.440438
11/23/2015,0.274109,0.2201955,0.2539085,0.1833245,0.181494,0.4433785
11/24/2015,0.294904,0.2160025,0.260345,0.190812,0.185458,0.4478615
11/25/2015,0.281638,0.216043,0.257753,0.181367,0.1844,0.4258645
11/27/2015,0.283865,0.21294,0.2562065,0.1766575,0.181684,0.429718
11/30/2015,0.292154,0.2099775,0.254465,0.1851885,0.1911905,0.4263535
12/1/2015,0.259909,0.21185,0.246299,0.1857735,0.1823795,0.403306
12/2/2015,0.263181,0.218844,0.247996,0.1900975,0.1867985,0.4149035
12/3/2015,0.280341,0.2324835,0.2759205,0.208396,0.197447,0.436725
12/4/2015,0.2643465,0.196378,0.2365725,0.183775,0.1774305,0.4242235
12/7/2015,0.272797,0.2114635,0.2547785,0.193216,0.1863425,0.4788945
12/8/2015,0.2695505,0.21874,0.255649,0.1991875,0.1901515,0.4841845
12/9/2015,0.29838,0.2497315,0.288601,0.2177165,0.200967,0.5025395
12/10/2015,0.2932105,0.2360745,0.277977,0.224613,0.2010535,0.502175
12/11/2015,0.3416775,0.2825,0.344857,0.264807,0.237842,0.521276
12/14/2015,0.334397,0.281156,0.312979,0.2629455,0.2337545,0.555627
12/15/2015,0.3152325,0.288816,0.2987895,0.255557,0.2289375,0.555464
12/16/2015,0.302086,0.2628765,0.2653575,0.228724,0.2148395,0.55744
12/17/2015,0.309718,0.2776875,0.26776,0.239955,0.217534,0.591103
12/18/2015,0.333454,0.2986155,0.296645,0.2543375,0.2351525,0.5957485
12/21/2015,0.336984,0.275485,0.282136,0.2583065,0.231815,0.5895975
12/22/2015,0.322656,0.264437,0.268562,0.248871,0.2265455,0.577323
12/23/2015,0.3204505,0.2499315,0.2643495,0.2474625,0.2197485,0.5825055
12/24/2015,0.335919,0.262646,0.274376,0.2625655,0.228608,0.589509
12/28/2015,0.3749075,0.2848725,0.2919505,0.2851515,0.253297,0.623978
12/29/2015,0.3778505,0.275072,0.2879615,0.2903775,0.257809,0.6329185
12/30/2015,0.39193,0.287145,0.291391,0.304715,0.261027,0.655625
12/31/2015,0.4048965,0.3115875,0.312973,0.314463,0.274599,0.6440005
1/4/2016,0.4847725,0.337339,0.3735995,0.361397,0.314736,0.649821
1/5/2016,0.472691,0.354012,0.378908,0.359104,0.3089735,0.665739
1/6/2016,0.471547,0.3683825,0.386199,0.3639825,0.3231655,0.672425
1/7/2016,0.49364,0.399923,0.4581585,0.3937035,0.363211,0.720398
1/8/2016,0.476805,0.3804285,0.455373,0.3942275,0.3594315,0.6974885
1/11/2016,0.4701035,0.36674,0.4322995,0.3736285,0.354476,0.7103375
1/12/2016,0.4502,0.351801,0.3898475,0.349124,0.33477,0.677673
1/13/2016,0.4968925,0.3752125,0.466785,0.390536,0.3585905,0.7917245
1/14/2016,0.4735695,0.3513065,0.4346565,0.3732475,0.345413,0.7410085
1/15/2016,0.505892,0.3969645,0.4996815,0.391932,0.3846555,0.7588145
1/19/2016,0.505587,0.3756295,0.4555915,0.3862395,0.3627905,0.757765
1/20/2016,0.5229175,0.396167,0.4658355,0.4076085,0.396623,0.5846455
1/21/2016,0.4960315,0.369697,0.4600315,0.3928295,0.379108,0.602718
1/22/2016,0.467216,0.358457,0.3971345,0.3710235,0.3356505,0.5528435
1/25/2016,0.497892,0.3928525,0.429813,0.387853,0.346894,0.564934
1/26/2016,0.4840635,0.377383,0.42545,0.3703345,0.3395595,0.5370625
1/27/2016,0.5072705,0.302347,0.426863,0.3886795,0.34456,0.5647755
1/28/2016,0.5012575,0.2867035,0.313678,0.3695815,0.3484615,0.518035
1/29/2016,0.313161,0.2480095,0.2921025,0.3596285,0.230485,0.4994825
2/1/2016,0.325017,0.2602495,0.297484,0.3848285,0.2412675,0.5052285
2/2/2016,0.351179,0.2772595,0.3001145,0.270143,0.260489,0.5293085
2/3/2016,0.3717725,0.263418,0.3191585,0.2924375,0.270895,0.511463
2/4/2016,0.3592405,0.2642605,0.3226425,0.2957095,0.272101,0.5169645
2/5/2016,0.41888,0.2969365,0.415536,0.3474145,0.3005845,0.605912
2/8/2016,0.465092,0.301406,0.45619,0.361408,0.3310075,0.629281
2/9/2016,0.4700555,0.3082515,0.4346955,0.369112,0.339622,0.6102375
2/10/2016,0.4310125,0.3059935,0.40167,0.3584475,0.3299475,0.5758345
2/11/2016,0.441484,0.3142095,0.4011725,0.366633,0.336339,0.618182
2/12/2016,0.37459,0.290129,0.365494,0.320664,0.310513,0.5551235
2/16/2016,0.3582385,0.272501,0.3618325,0.2996805,0.2902545,0.5367515
2/17/2016,0.344563,0.258304,0.3204495,0.269858,0.267745,0.4945575
2/18/2016,0.352653,0.264943,0.3331485,0.280298,0.264051,0.5209815
2/19/2016,0.3169915,0.251082,0.3201355,0.2609295,0.2566685,0.5124075
2/22/2016,0.3172725,0.228793,0.303451,0.2476875,0.244902,0.48479
2/23/2016,0.3332265,0.2561605,0.3211835,0.2565325,0.254092,0.500906
2/24/2016,0.33689,0.241068,0.3080715,0.25744,0.270951,0.50361
2/25/2016,0.327069,0.2363815,0.293463,0.24393,0.247502,0.49515
2/26/2016,0.3354945,0.233192,0.286069,0.2358845,0.2472385,0.488037
2/29/2016,0.3230945,0.2408505,0.291889,0.2380865,0.2508325,0.4859295
3/1/2016,0.2904075,0.2187215,0.2620805,0.2066045,0.2209935,0.471903
3/2/2016,0.2949945,0.217993,0.264988,0.2097695,0.2171735,0.4495045
3/3/2016,0.314089,0.2199025,0.2664505,0.2179545,0.219423,0.45718
3/4/2016,0.314564,0.2146855,0.2645955,0.21903,0.220782,0.4518495
3/7/2016,0.3306075,0.2312845,0.294322,0.25178,0.2406005,0.4923485
3/8/2016,0.3461705,0.229126,0.299178,0.2507135,0.2409795,0.514292
3/9/2016,0.337988,0.222904,0.28815,0.246239,0.2348515,0.5208725
3/10/2016,0.344671,0.235723,0.2892195,0.247583,0.246765,0.5266195
3/11/2016,0.318946,0.2271,0.277822,0.2361585,0.2348005,0.526175
3/14/2016,0.329974,0.2394205,0.288295,0.249268,0.2532425,0.55482
3/15/2016,0.3284055,0.235212,0.290099,0.2513965,0.259877,0.563188
3/16/2016,0.3255915,0.2346375,0.2795975,0.249073,0.251239,0.5606065
3/17/2016,0.344189,0.2365395,0.2846425,0.252075,0.2490525,0.570394
3/18/2016,0.358703,0.228419,0.283433,0.2548975,0.2622105,0.578075
3/21/2016,0.352053,0.222555,0.2808785,0.2433175,0.2555675,0.5790155
3/22/2016,0.356498,0.2257905,0.288447,0.2478065,0.2568375,0.5941305
3/23/2016,0.354607,0.230719,0.296226,0.2610595,0.2627485,0.5967285
3/24/2016,0.3600425,0.2354975,0.3198825,0.269622,0.265762,0.6111775
3/28/2016,0.4023725,0.2536475,0.3499515,0.2986985,0.286305,0.6753445
3/29/2016,0.4020325,0.251431,0.3326345,0.2944115,0.273818,0.656396
3/30/2016,0.3996365,0.25992,0.32994,0.285465,0.2667365,0.6519295
3/31/2016,0.3990075,0.2676715,0.3333145,0.2880935,0.261649,0.6454805
4/1/2016,0.395166,0.260779,0.331637,0.276222,0.2554425,0.63427
4/4/2016,0.4272515,0.2827825,0.369834,0.2808035,0.2592415,0.642917
4/5/2016,0.4446625,0.2910215,0.3841775,0.292612,0.2783325,0.645765
4/6/2016,0.441747,0.2918945,0.385027,0.2819685,0.273636,0.6389565
4/7/2016,0.463522,0.3147235,0.3902025,0.2956735,0.291792,0.6386825
4/8/2016,0.453642,0.2988255,0.421375,0.2926705,0.275896,0.6266055
4/11/2016,0.4528725,0.295879,0.42285,0.295467,0.2815105,0.6098065
4/12/2016,0.4484085,0.2862375,0.391481,0.284499,0.278741,0.602879
4/13/2016,0.4309915,0.2875255,0.4109595,0.287308,0.258038,0.588665
4/14/2016,0.4269525,0.2773635,0.400775,0.285609,0.2651695,0.565519
4/15/2016,0.415703,0.289508,0.401372,0.2820385,0.2597145,0.54281
4/18/2016,0.4002235,0.2975435,0.3968335,0.2795775,0.2418385,0.5803185
4/19/2016,0.4070055,0.290671,0.387145,0.2915615,0.2508,0.4005085
4/20/2016,0.407225,0.273136,0.3876515,0.288211,0.252231,0.376306
4/21/2016,0.40467,0.2778515,0.3812345,0.301357,0.2464625,0.3876115
4/22/2016,0.4203055,0.2670315,0.390274,0.1922595,0.1963705,0.357151
4/25/2016,0.4042135,0.27521,0.3806335,0.1920505,0.1900615,0.382458
4/26/2016,0.409419,0.2864685,0.3855485,0.2021765,0.191988,0.3758065
4/27/2016,0.415806,0.219294,0.391679,0.19727,0.1976625,0.359269
4/28/2016,0.416477,0.241614,0.2545705,0.2105465,0.202296,0.364972
4/29/2016,0.262544,0.251439,0.2452915,0.2116055,0.2094345,0.3672935
5/2/2016,0.244544,0.240094,0.235111,0.199399,0.195148,0.343571
5/3/2016,0.257167,0.227962,0.249995,0.2094935,0.2066695,0.3544445
5/4/2016,0.261632,0.2298135,0.2454225,0.20407,0.2122795,0.3613795
5/5/2016,0.2695095,0.236585,0.2419345,0.203793,0.211051,0.3612155
