Date,AMZN,amazon stock,AAPL,apple stock,META,facebook stock,GOOGL,google stock,MSFT,microsoft stock,NFLX,netflix stock
2018-11-18,22.488888888888887,35.42549757934374,4.565586297760211,7.09507883420927,70.23809374111963,11.284897959183672,27.348249008369464,5.106100795755967,16.761904761904763,15.709090909090907,5.442176870748299,23.65714285714285
2018-11-19,142.4296296296296,115.13286713286715,42.6121387790953,32.63736263736264,90.82512121696504,40.90775510204081,35.46726043272915,11.914235190097259,78.22222222222223,58.9090909090909,39.909297052154194,63.085714285714275
2018-11-20,187.4074074074074,165.3189887036041,51.74331137461572,43.989488772097474,85.98111475206024,49.37142857142857,35.03994404197338,16.169319186560564,103.36507936507938,82.47272727272727,54.42176870748299,86.74285714285713
2018-11-21,146.17777777777775,129.89349112426038,39.568414580588495,35.47539417104635,85.98111475206024,38.08653061224489,31.19409652517142,13.61626878868258,94.98412698412699,66.76363636363635,47.16553287981859,70.97142857142856
2018-11-22,44.977777777777774,61.99462076385154,13.696758893280633,17.028189202102247,98.09113091432224,15.516734693877549,28.630198180636782,8.510167992926613,30.730158730158735,19.636363636363633,7.256235827664399,31.542857142857137
2018-11-23,89.95555555555555,82.65949435180205,25.87165568730786,21.28523650262781,77.50410343847683,21.159183673469386,27.348249008369464,8.935676392572944,53.07936507936508,35.345454545454544,23.582766439909296,44.685714285714276
2018-11-24,37.481481481481474,50.186121570736965,10.653034694773824,15.609173435260393,81.13710828715543,12.69551020408163,24.78435066383483,5.531609195402298,36.31746031746032,35.345454545454544,10.884353741496598,21.028571428571425
2018-11-25,26.237037037037034,38.37762237762239,6.087448397013614,9.933110367892978,70.23809374111963,11.284897959183672,28.202881789881012,4.680592396109637,19.555555555555557,31.418181818181814,5.442176870748299,15.771428571428569
2018-11-26,131.18518518518516,123.98924152770309,36.52469038208169,29.79933110367893,85.98111475206024,25.39102040816326,34.18531126046183,12.339743589743588,86.60317460317461,62.83636363636363,36.281179138321995,52.57142857142856
2018-11-27,134.9333333333333,115.13286713286715,39.568414580588495,32.63736263736264,88.40311798451263,32.44408163265306,36.321893214240696,13.19076038903625,111.74603174603176,98.18181818181817,30.839002267573694,57.82857142857142
2018-11-28,146.17777777777775,126.94136632598173,39.568414580588495,31.218346870520786,87.19211636828643,31.033469387755098,33.75799486970606,14.892793987621573,111.74603174603176,94.25454545454545,43.53741496598639,78.85714285714285
2018-11-29,161.17037037037034,126.94136632598173,36.52469038208169,29.79933110367893,100.51313414677465,26.801632653061223,35.894576823484925,13.61626878868258,114.53968253968254,94.25454545454545,48.97959183673469,70.97142857142856
2018-11-30,123.68888888888887,106.27649273803122,30.43724198506807,25.54228380315337,84.77011313583404,25.39102040816326,34.6126276512176,13.19076038903625,94.98412698412699,102.1090909090909,36.281179138321995,65.71428571428571
2018-12-01,41.22962962962962,47.23399677245832,9.131172595520422,11.352126134734831,81.13710828715543,9.874285714285714,24.78435066383483,5.106100795755967,41.90476190476191,58.9090909090909,9.070294784580499,21.028571428571425
2018-12-02,26.237037037037034,38.37762237762239,6.087448397013614,8.514094601051124,121.10016162262005,9.874285714285714,25.638983445346373,5.106100795755967,22.34920634920635,27.49090909090909,5.442176870748299,13.14285714285714
2018-12-03,176.16296296296292,112.1807423345885,38.04655248133509,26.961299569995226,89.61411960073883,26.801632653061223,38.45847516801956,14.041777188328911,120.12698412698414,90.32727272727271,43.53741496598639,65.71428571428571
2018-12-04,149.9259259259259,135.79774072081767,36.52469038208169,28.38031533683708,90.82512121696504,32.44408163265306,33.75799486970606,14.041777188328911,106.15873015873017,70.69090909090909,36.281179138321995,65.71428571428571
2018-12-05,74.96296296296295,97.42011834319528,19.784207290294248,21.28523650262781,90.82512121696504,23.980408163265302,32.476045697438735,11.914235190097259,55.87301587301588,62.83636363636363,18.140589569160998,47.3142857142857
2018-12-06,138.68148148148146,115.13286713286715,36.52469038208169,28.38031533683708,100.51313414677465,32.44408163265306,36.749209604996466,14.892793987621573,92.1904761904762,70.69090909090909,27.210884353741495,63.085714285714275
2018-12-07,127.43703703703702,106.27649273803122,33.48096618357488,26.961299569995226,83.55911151960784,26.801632653061223,32.476045697438735,11.914235190097259,81.01587301587303,74.61818181818181,36.281179138321995,57.82857142857142
2018-12-08,37.481481481481474,44.28187197417967,9.131172595520422,11.352126134734831,72.66009697357202,14.10612244897959,27.348249008369464,6.382625994694959,30.730158730158735,23.563636363636363,5.442176870748299,15.771428571428569
2018-12-09,22.488888888888887,32.473372781065095,6.087448397013614,8.514094601051124,77.50410343847683,8.463673469387754,28.202881789881012,5.957117595048629,16.761904761904763,15.709090909090907,3.6281179138321993,18.4
2018-12-10,119.94074074074072,100.37224314147393,38.04655248133509,31.218346870520786,92.03612283319124,22.569795918367344,34.18531126046183,12.339743589743588,89.3968253968254,70.69090909090909,34.467120181405896,57.82857142857142
2018-12-11,119.94074074074072,97.42011834319528,33.48096618357488,26.961299569995226,83.55911151960784,25.39102040816326,35.03994404197338,12.339743589743588,81.01587301587303,70.69090909090909,30.839002267573694,60.45714285714285
2018-12-12,123.68888888888887,100.37224314147393,31.959104084321474,25.54228380315337,90.82512121696504,23.980408163265302,37.60384238650801,13.61626878868258,100.57142857142858,78.54545454545453,36.281179138321995,57.82857142857142
2018-12-13,123.68888888888887,97.42011834319528,30.43724198506807,25.54228380315337,104.14613899545324,25.39102040816326,36.321893214240696,12.765251989389919,83.80952380952382,66.76363636363635,29.024943310657594,52.57142857142856
2018-12-14,104.94814814814814,88.56374394835935,30.43724198506807,25.54228380315337,84.77011313583404,26.801632653061223,32.048729306682965,11.914235190097259,75.42857142857143,66.76363636363635,30.839002267573694,49.942857142857136
2018-12-15,33.73333333333333,38.37762237762239,9.131172595520422,12.771141901576685,71.44909535734583,14.10612244897959,24.78435066383483,5.106100795755967,33.523809523809526,27.49090909090909,7.256235827664399,21.028571428571425
2018-12-16,22.488888888888887,26.569123184507806,7.6093104962670175,7.09507883420927,72.66009697357202,7.053061224489795,23.502401491567507,4.680592396109637,22.34920634920635,11.781818181818181,3.6281179138321993,10.514285714285712
2018-12-17,123.68888888888887,97.42011834319528,27.393517786561265,22.704252269469663,82.34810990338164,22.569795918367344,31.621412915927195,11.063218390804597,81.01587301587303,58.9090909090909,29.024943310657594,49.942857142857136
2018-12-18,123.68888888888887,106.27649273803122,28.915379885814666,25.54228380315337,85.98111475206024,26.801632653061223,33.33067847895028,12.339743589743588,89.3968253968254,78.54545454545453,34.467120181405896,55.19999999999999
2018-12-19,123.68888888888887,103.32436793975258,28.915379885814666,24.123268036311515,81.13710828715543,45.13959183673469,31.19409652517142,11.914235190097259,92.1904761904762,66.76363636363635,30.839002267573694,55.19999999999999
2018-12-20,149.9259259259259,118.0849919311458,35.00282828282828,28.38031533683708,94.45812606564364,46.55020408163265,31.621412915927195,14.467285587975242,94.98412698412699,74.61818181818181,36.281179138321995,70.97142857142856
2018-12-21,157.4222222222222,144.6541151156536,41.09027667984189,32.63736263736264,76.29310182225063,39.497142857142855,31.621412915927195,13.61626878868258,114.53968253968254,78.54545454545453,43.53741496598639,70.97142857142856
2018-12-22,56.222222222222214,67.89887036040884,13.696758893280633,15.609173435260393,62.97208404376243,19.748571428571427,24.357034273079055,7.659151193633951,41.90476190476191,39.272727272727266,12.698412698412698,26.28571428571428
2018-12-23,26.237037037037034,41.329747175901026,6.087448397013614,11.352126134734831,59.339079195083826,11.284897959183672,24.357034273079055,5.106100795755967,30.730158730158735,15.709090909090907,3.6281179138321993,21.028571428571425
2018-12-24,131.18518518518516,109.22861753630987,30.43724198506807,31.218346870520786,71.44909535734583,29.62285714285714,26.92093261761369,12.765251989389919,89.3968253968254,70.69090909090909,27.210884353741495,47.3142857142857
2018-12-25,48.72592592592592,64.94674556213019,10.653034694773824,18.4472049689441,60.550080811310025,18.337959183673465,23.502401491567507,8.510167992926613,41.90476190476191,47.127272727272725,9.070294784580499,26.28571428571428
2018-12-26,161.17037037037034,147.60623991393226,36.52469038208169,36.8944099378882,66.60508889244103,32.44408163265306,25.638983445346373,13.19076038903625,108.95238095238096,86.39999999999999,47.16553287981859,68.34285714285713
2018-12-27,172.41481481481478,156.4626143087682,39.568414580588495,32.63736263736264,89.61411960073883,31.033469387755098,26.493616226857917,12.765251989389919,120.12698412698414,90.32727272727271,39.909297052154194,65.71428571428571
2018-12-28,138.68148148148146,118.0849919311458,28.915379885814666,26.961299569995226,76.29310182225063,25.39102040816326,26.066299836102147,11.063218390804597,97.77777777777779,62.83636363636363,29.024943310657594,65.71428571428571
2018-12-29,37.481481481481474,53.13824636901561,7.6093104962670175,12.771141901576685,70.23809374111963,15.516734693877549,23.502401491567507,5.531609195402298,30.730158730158735,27.49090909090909,9.070294784580499,34.171428571428564
2018-12-30,22.488888888888887,29.52124798278645,6.087448397013614,7.09507883420927,71.44909535734583,8.463673469387754,23.075085100811734,3.404067197170645,22.34920634920635,23.563636363636363,7.256235827664399,26.28571428571428
2018-12-31,116.19259259259258,91.51586874663799,27.393517786561265,21.28523650262781,96.88012929809604,21.159183673469386,25.2116670545906,8.935676392572944,75.42857142857143,43.199999999999996,32.6530612244898,63.085714285714275
2019-01-01,48.72592592592592,50.186121570736965,9.131172595520422,11.352126134734831,76.29310182225063,11.284897959183672,26.066299836102147,6.382625994694959,30.730158730158735,31.418181818181814,9.070294784580499,28.91428571428571
2019-01-02,131.18518518518516,106.27649273803122,60.87448397013614,39.73244147157191,87.19211636828643,22.569795918367344,26.92093261761369,11.063218390804597,92.1904761904762,70.69090909090909,32.6530612244898,73.6
2019-01-03,161.17037037037034,132.84561592253903,152.18620992534036,139.06354515050168,88.40311798451263,35.265306122448976,30.339463743659874,15.743810786914233,122.92063492063494,113.89090909090908,47.16553287981859,73.6
2019-01-04,149.9259259259259,138.74986551909632,85.2242775581906,110.68322981366461,92.03612283319124,33.854693877551014,30.339463743659874,14.041777188328911,106.15873015873017,102.1090909090909,59.86394557823129,91.99999999999999
2019-01-05,44.977777777777774,53.13824636901561,19.784207290294248,39.73244147157191,73.87109858979824,14.10612244897959,23.502401491567507,6.80813439434129,27.93650793650794,39.272727272727266,16.3265306122449,31.542857142857137
2019-01-06,22.488888888888887,35.42549757934374,9.131172595520422,19.866220735785955,66.60508889244103,8.463673469387754,23.92971788232328,5.106100795755967,22.34920634920635,19.636363636363633,7.256235827664399,26.28571428571428
2019-01-07,138.68148148148146,106.27649273803122,38.04655248133509,38.31342570473006,79.92610667092923,22.569795918367344,31.621412915927195,13.19076038903625,92.1904761904762,78.54545454545453,58.04988662131519,89.37142857142855
2019-01-08,138.68148148148146,141.70199031737496,39.568414580588495,35.47539417104635,84.77011313583404,25.39102040816326,33.75799486970606,12.339743589743588,89.3968253968254,74.61818181818181,58.04988662131519,78.85714285714285
2019-01-09,149.9259259259259,141.70199031737496,41.09027667984189,38.31342570473006,89.61411960073883,25.39102040816326,36.749209604996466,11.914235190097259,92.1904761904762,74.61818181818181,54.42176870748299,84.1142857142857
2019-01-10,138.68148148148146,141.70199031737496,35.00282828282828,31.218346870520786,100.51313414677465,23.980408163265302,33.33067847895028,12.765251989389919,81.01587301587303,66.76363636363635,50.79365079365079,76.22857142857141
2019-01-11,123.68888888888887,109.22861753630987,31.959104084321474,28.38031533683708,81.13710828715543,21.159183673469386,34.6126276512176,12.765251989389919,83.80952380952382,62.83636363636363,74.37641723356009,99.88571428571427
2019-01-12,37.481481481481474,47.23399677245832,9.131172595520422,14.19015766841854,72.66009697357202,9.874285714285714,25.638983445346373,6.382625994694959,22.34920634920635,35.345454545454544,19.954648526077097,31.542857142857137
2019-01-13,26.237037037037034,41.329747175901026,4.565586297760211,9.933110367892978,75.08210020602444,7.053061224489795,25.2116670545906,5.106100795755967,16.761904761904763,19.636363636363633,9.070294784580499,26.28571428571428
2019-01-14,101.19999999999999,85.6116191500807,25.87165568730786,24.123268036311515,85.98111475206024,19.748571428571427,32.476045697438735,9.361184792219275,78.22222222222223,51.05454545454545,52.60770975056689,78.85714285714285
2019-01-15,112.44444444444443,106.27649273803122,27.393517786561265,28.38031533683708,87.19211636828643,26.801632653061223,33.33067847895028,11.063218390804597,92.1904761904762,66.76363636363635,99.77324263038548,152.45714285714283
2019-01-16,127.43703703703702,100.37224314147393,30.43724198506807,28.38031533683708,87.19211636828643,28.21224489795918,34.6126276512176,12.339743589743588,83.80952380952382,66.76363636363635,87.07482993197279,147.2
2019-01-17,112.44444444444443,97.42011834319528,25.87165568730786,24.123268036311515,102.93513737922704,23.980408163265302,30.766780134415647,11.063218390804597,86.60317460317461,54.98181818181818,157.82312925170066,176.11428571428567
