Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
9/25/2015,28.677,56005550,11931,391,-927,3629,161,-30,352767607.2,1.562440687,0.3466565,0.760259179,24.61835749,19.13043478,43.74879227,5702722000
9/28/2015,28.11,51861990,5266,1268,-272,1880,126,-25,350545485.6,1.56381888,0.405846,1.054549498,26.37681159,16.52173913,42.89855072,5702722000
9/29/2015,27.265,73230280,10705,2928,-590,3718,347,-34,348323364,1.565197072,0.4166265,1.0401961,30.77294686,20,50.77294686,5702722000
9/30/2015,27.575,66300930,12225,853,-629,3684,131,-34,348323364,1.565197072,0.376137,0.885855279,29.01449275,16.52173913,45.53623188,5702722000
10/1/2015,27.395,63849470,8716,356,-699,2642,116,-27,349567952.4,1.595683029,0.3863565,0.889350853,26.37681159,18.26086957,44.63768116,5702722000
10/2/2015,27.595,57774940,14045,310,-855,2755,133,-40,350812540.8,1.626168986,0.378595,0.853986798,24.61835749,16.52173913,41.14009662,5702722000
10/5/2015,27.695,52033100,4898,179,-208,1619,87,-22,352057129.2,1.656654943,0.371991,0.88546589,24.61835749,14.7826087,39.40096618,5702722000
10/6/2015,27.827,48702200,7877,578,-520,2815,147,-47,353301717.6,1.6871409,0.364391,0.933119959,23.73913043,17.39130435,41.13043478,5702722000
10/7/2015,27.695,46717770,6269,422,-306,2833,103,-37,354546306,1.717626858,0.370756,1.021935291,21.98067633,14.7826087,36.76328502,5702722000
10/8/2015,27.375,61747260,6491,294,-534,2480,68,-15,355790894.4,1.748112815,0.3780315,0.85691586,22.85990338,14.7826087,37.64251208,5702722000
10/9/2015,28.03,52720620,11403,266,-869,2838,122,-30,357035482.8,1.778598772,0.3543285,0.676740956,21.10144928,14.7826087,35.88405797,5702722000
10/12/2015,27.9,30386830,4934,168,-164,1463,47,-14,358280071.2,1.809084729,0.3465275,0.71881908,21.10144928,12.17391304,33.27536232,5702722000
10/13/2015,27.948,32970790,4966,459,-338,2015,94,-18,359524659.6,1.839570686,0.3364175,0.727217651,23.73913043,13.91304348,37.65217391,5702722000
10/14/2015,27.552,44434220,5683,370,-480,2443,128,-39,360769248,1.870056643,0.350375,0.770676653,23.73913043,16.52173913,40.26086957,5702722000
10/15/2015,27.965,37622200,5896,292,-1356,2550,116,-65,360769248,1.870056643,0.329973,0.842333808,21.98067633,14.7826087,36.76328502,5702722000
10/16/2015,27.76,38794930,4323,366,-307,2197,94,-24,354561112.8,1.823655162,0.3363635,0.671514192,21.10144928,13.91304348,35.01449275,5702722000
10/19/2015,27.933,29723750,4836,154,-339,1537,35,-17,348352977.6,1.777253681,0.32058,0.616274187,20.22222222,12.17391304,32.39613527,5702722000
10/20/2015,28.442,48929200,10710,638,-455,2679,165,-16,342144842.4,1.7308522,0.3169625,0.595972282,22.85990338,13.04347826,35.90338164,5702722000
10/21/2015,28.44,42276880,10592,805,-407,2753,125,-57,335936707.2,1.684450719,0.3204215,0.522935985,22.85990338,14.7826087,37.64251208,5702722000
10/22/2015,28.875,41430660,7809,528,-402,2859,141,-38,329728572,1.638049238,0.288793,0.619098069,25.49758454,14.7826087,40.28019324,5702722000
10/23/2015,29.77,59251740,6629,430,-590,2889,110,-34,323520436.8,1.591647756,0.3014285,0.512511442,32.53140097,20.86956522,53.40096618,5702722000
10/26/2015,28.82,66139770,4654,185,-404,1721,64,-31,317312301.6,1.545246275,0.3750195,0.666591577,30.77294686,19.13043478,49.90338164,5702722000
10/27/2015,28.638,67673450,10896,628,-1456,3082,196,-98,311104166.4,1.498844794,0.3674255,0.562322331,75.61352657,30.43478261,106.0483092,5702722000
10/28/2015,29.817,85436210,6929,7780,-1915,4883,700,-54,304896031.2,1.452443313,0.2322355,0.643248134,63.30434783,31.30434783,94.60869565,5578753000
10/29/2015,30.132,51106100,13443,2129,-441,3706,291,-31,298687896,1.406041832,0.2291065,0.418333888,35.16908213,19.13043478,54.29951691,5575331000
10/30/2015,29.875,49305220,9072,538,-504,2614,142,-23,298687896,1.406041832,0.227236,0.464411188,31.65217391,19.13043478,50.7826087,5575331000
11/2/2015,30.295,32152870,4177,168,-197,1319,29,-12,297024230.7,1.440965751,0.2153195,0.498139758,27.25603865,14.7826087,42.03864734,5575331000
11/3/2015,30.642,45479260,6053,328,-285,1996,92,-20,295360565.3,1.475889671,0.213305,0.496123557,29.89371981,17.39130435,47.28502415,5575331000
11/4/2015,30.5,44829060,5233,313,-159,2250,78,-25,293696900,1.51081359,0.213725,0.139171428,29.01449275,18.26086957,47.27536232,5575331000
11/5/2015,30.23,39483400,6295,479,-54,2316,98,-39,292033234.7,1.545737509,0.215562,0.491642573,26.37681159,15.65217391,42.02898551,5575331000
11/6/2015,30.265,33009110,6213,706,-193,2148,98,-24,290369569.3,1.580661429,0.2222125,0.650058201,25.49758454,16.52173913,42.01932367,5575331000
11/9/2015,30.142,33829290,3971,655,-229,1528,53,-29,288705904,1.615585348,0.227784,0.561954089,21.98067633,13.91304348,35.89371981,5575331000
11/10/2015,29.192,59029400,8139,347,-497,2806,96,-45,287042238.7,1.650509267,0.2542735,0.625222829,29.89371981,17.39130435,47.28502415,5575331000
11/11/2015,29.028,45179400,10116,427,-1001,3733,238,-85,285378573.3,1.685433187,0.2467815,0.548337887,25.49758454,13.91304348,39.41062802,5575331000
11/12/2015,28.93,32461350,12521,270,-661,2956,119,-44,283714908,1.720357106,0.246088,0.767138871,22.85990338,15.65217391,38.51207729,5575331000
11/13/2015,28.085,45555300,9261,323,-749,2451,96,-29,283714908,1.720357106,0.268576,0.778330315,21.98067633,14.7826087,36.76328502,5575331000
11/16/2015,28.544,37979570,4303,91,-551,1455,54,-15,300356430.7,1.883890166,0.251026,0.656137837,21.10144928,12.17391304,33.27536232,5575331000
11/17/2015,28.423,27584020,7044,670,-644,2171,89,-23,316997953.3,2.047423225,0.247574,0.667012221,20.22222222,14.7826087,35.00483092,5575331000
11/18/2015,29.323,46559730,6318,720,-360,2280,123,-27,333639476,2.210956285,0.233128,0.523427571,24.61835749,15.65217391,40.2705314,5575331000
11/19/2015,29.695,43233950,7163,906,-268,2389,137,-29,350280998.7,2.374489345,0.22798,0.442005871,24.61835749,15.65217391,40.2705314,5575331000
11/20/2015,29.825,34135230,6586,374,-308,1994,76,-22,366922521.3,2.538022404,0.214381,0.478394171,24.61835749,17.39130435,42.00966184,5575331000
11/23/2015,29.438,32445680,3054,66,-69,1209,35,-8,383564044,2.701555464,0.2201955,0.558062413,20.22222222,13.04347826,33.26570048,5575331000
11/24/2015,29.72,42747950,6959,391,-222,1934,73,-11,400205566.7,2.865088524,0.2160025,0.483047929,21.10144928,13.04347826,34.14492754,5575331000
11/25/2015,29.507,21341960,5308,357,-106,2075,75,-13,416847089.3,3.028621583,0.216043,0.453403816,19.34299517,11.30434783,30.647343,5575331000
11/27/2015,29.452,13046450,2254,80,-257,1412,46,-7,433488612,3.192154643,0.21294,0.59278399,13.1884058,9.565217391,22.75362319,5575331000
11/30/2015,29.575,38063130,1859,66,-98,1369,52,-8,433488612,3.192154643,0.2099775,0.465007285,18.46376812,13.04347826,31.50724638,5575331000
12/1/2015,29.335,34806250,5561,430,-158,2238,96,-25,419835322.8,3.044708581,0.21185,0.546881556,19.34299517,13.04347826,32.38647343,5575331000
12/2/2015,29.07,33316990,5247,254,-327,2005,115,-29,406182033.6,2.89726252,0.218844,0.578856322,19.34299517,13.91304348,33.25603865,5575331000
12/3/2015,28.8,41511380,3725,257,-198,1895,97,-21,392528744.4,2.749816459,0.2324835,0.573881347,21.10144928,12.17391304,33.27536232,5575331000
12/4/2015,29.757,57717870,6190,338,-382,2178,104,-33,378875455.2,2.602370397,0.196378,0.570181096,19.34299517,13.91304348,33.25603865,5575331000
12/7/2015,29.57,32063100,3666,188,-189,1366,32,-15,365222166,2.454924335,0.2114635,0.640308312,19.34299517,13.04347826,32.38647343,5575331000
12/8/2015,29.558,34275420,7167,536,-292,2152,68,-23,351568876.8,2.307478274,0.21874,0.629051436,18.46376812,13.04347826,31.50724638,5575331000
12/9/2015,28.905,46301930,11087,263,-359,2873,99,-30,337915587.6,2.160032213,0.2497315,0.718503504,19.34299517,12.17391304,31.51690821,5575331000
12/10/2015,29.042,29158640,7195,146,-699,2772,119,-31,324262298.4,2.012586151,0.2360745,0.527095724,18.46376812,12.17391304,30.63768116,5575331000
12/11/2015,28.295,46810020,7294,518,-198,2407,127,-22,310609009.2,1.865140089,0.2825,0.855712516,20.22222222,13.04347826,33.26570048,5575331000
12/14/2015,28.12,64678220,5325,630,-214,1504,58,-17,296955720,1.717694028,0.281156,0.749407294,20.22222222,13.04347826,33.26570048,5575331000
12/15/2015,27.622,53168580,10585,577,-1376,2704,141,-67,296955720,1.717694028,0.288816,0.731928005,23.73913043,13.91304348,37.65217391,5575331000
12/16/2015,27.835,56157370,7020,379,-607,2228,115,-68,294537312.4,1.713232216,0.2628765,0.758774933,26.37681159,15.65217391,42.02898551,5575331000
12/17/2015,27.245,44654830,6178,321,-887,1894,80,-46,292118904.8,1.708770404,0.2776875,0.762970603,22.85990338,12.17391304,35.03381643,5575331000
12/18/2015,26.507,96197190,12309,377,-471,2872,164,-49,289700497.2,1.704308592,0.2986155,0.936381212,26.37681159,15.65217391,42.02898551,5575331000
12/21/2015,26.833,47507230,4775,204,-326,1685,117,-30,287282089.6,1.69984678,0.275485,0.701975626,21.98067633,15.65217391,37.63285024,5575331000
12/22/2015,26.808,32728460,7693,549,-767,2627,206,-52,284863682,1.695384969,0.264437,0.626331543,22.85990338,13.04347826,35.90338164,5575331000
12/23/2015,27.153,32618140,5519,247,-601,2213,76,-43,282445274.4,1.690923157,0.2499315,0.689717554,18.46376812,13.04347826,31.50724638,5575331000
12/24/2015,27.007,13596680,5334,507,-361,2000,76,-29,280026866.8,1.686461345,0.262646,0.767684213,15.82608696,11.30434783,27.13043478,5575331000
12/28/2015,26.705,26639930,2778,192,-144,937,24,-12,277608459.2,1.681999533,0.2848725,0.593647874,18.46376812,8.695652174,27.15942029,5575331000
12/29/2015,27.185,30912260,4195,557,-332,1478,66,-36,275190051.6,1.677537721,0.275072,0.441749366,20.22222222,13.91304348,34.1352657,5575331000
12/30/2015,26.83,25184090,6772,393,-1640,1992,91,-86,272771644,1.673075909,0.287145,0.783185256,17.58454106,13.04347826,30.62801932,5575331000
12/31/2015,26.315,40885480,6326,250,-1439,1745,70,-118,272771644,1.673075909,0.3115875,0.677296851,21.10144928,9.565217391,30.66666667,5575331000
1/4/2016,26.337,67569090,3326,151,-440,1229,4,-6,271795963.1,1.600613905,0.337339,0.845232161,31.14975845,16.89440994,48.04416839,5575331000
1/5/2016,25.677,55583140,6997,478,-560,2051,14,-35,270820282.2,1.528151901,0.354012,0.727159642,35.16908213,19.8757764,55.04485852,5575331000
1/6/2016,25.175,68384270,10576,403,-3416,3957,9,-136,269844601.3,1.455689897,0.3683825,0.757264782,44.21256039,22.85714286,67.06970324,5575331000
1/7/2016,24.112,80742460,12484,1173,-2408,3508,76,-166,268868920.4,1.383227893,0.399923,0.685952319,54.26086957,30.80745342,85.06832298,5575331000
1/8/2016,24.24,70722000,9636,754,-2336,2914,24,-110,267893239.6,1.31076589,0.3804285,0.964479887,49.23671498,32.79503106,82.03174603,5544487000
1/11/2016,24.632,49687870,5793,1154,-788,2097,5,-12,266917558.7,1.238303886,0.36674,0.756735185,36.17391304,19.8757764,56.04968944,5544487000
1/12/2016,24.99,49046150,9049,969,-870,2629,24,-36,265941877.8,1.165841882,0.351801,0.688458765,38.18357488,20.86956522,59.0531401,5544487000
1/13/2016,24.347,62285770,6422,832,-433,2372,40,-29,264966196.9,1.093379878,0.3752125,0.683240932,35.16908213,21.86335404,57.03243616,5544487000
1/14/2016,24.88,63000140,6956,1114,-692,1893,17,-13,263990516,1.020917874,0.3513065,0.6621088,31.14975845,18.88198758,50.03174603,5544487000
1/15/2016,24.282,79356010,6524,531,-964,2087,20,-32,263990516,1.020917874,0.3969645,0.666780872,38.18357488,23.85093168,62.03450656,5544487000
1/19/2016,24.165,52960810,5706,257,-1776,1680,3,-15,262763462.5,1.007842442,0.3756295,0.579485539,29.14009662,15.90062112,45.04071774,5544487000
1/20/2016,24.198,72274300,9117,911,-1755,2113,9,-37,261536409,0.99476701,0.396167,0.65972494,38.18357488,24.8447205,63.02829538,5544487000
1/21/2016,24.075,52099200,8262,479,-897,2315,12,-22,260309355.5,0.981691577,0.369697,0.774345946,34.16425121,21.86335404,56.02760524,5544487000
1/22/2016,25.355,65648660,9929,364,-739,2331,25,-45,259082302,0.968616145,0.358457,0.751874005,39.1884058,23.85093168,63.03933747,5544487000
1/25/2016,24.86,51529980,6123,1154,-376,1569,11,-21,257855248.5,0.955540713,0.3928525,0.644044803,34.16425121,19.8757764,54.04002761,5544487000
1/26/2016,24.997,71937310,11777,688,-1576,2624,26,-75,256628195,0.942465281,0.377383,0.800758996,82.39613527,31.80124224,114.1973775,5544487000
1/27/2016,23.355,133059000,34933,4923,-9370,5936,336,-290,255401141.5,0.929389848,0.302347,0.711114849,91.43961353,37.76397516,129.2035887,5544487000
1/28/2016,23.522,55622370,17049,1410,-3455,4635,161,-320,254174088,0.916314416,0.2867035,0.653254521,51.24637681,24.8447205,76.09109731,5544583000
1/29/2016,24.335,64332440,9646,578,-1138,3035,41,-89,254174088,0.916314416,0.2480095,0.729621447,41.19806763,23.85093168,65.04899931,5544583000
2/1/2016,24.108,40814360,3532,176,-163,1369,5,-20,251154957.8,0.955171083,0.2602495,0.746637819,30.14492754,17.88819876,48.03312629,5544583000
2/2/2016,23.62,37190500,10792,3126,-315,2800,127,-62,248135827.6,0.99402775,0.2772595,0.610783981,34.16425121,19.8757764,54.04002761,5544583000
2/3/2016,24.087,45870130,7823,1053,-208,2625,60,-31,245116697.3,1.032884418,0.263418,0.433353015,32.15458937,17.88819876,50.04278813,5544583000
2/4/2016,24.15,46418230,6134,486,-757,2104,12,-35,242097567.1,1.071741085,0.2642605,0.719653885,31.14975845,18.88198758,50.03174603,5544583000
2/5/2016,23.505,46315620,5341,344,-369,1817,11,-37,239078436.9,1.110597752,0.2969365,0.738092349,29.14009662,16.89440994,46.03450656,5544583000
2/8/2016,23.753,53920550,3112,163,-439,1132,5,-15,236059306.7,1.149454419,0.301406,0.890342243,30.14492754,17.88819876,48.03312629,5544583000
2/9/2016,23.747,44282560,4826,473,-329,1637,8,-27,233040176.4,1.188311087,0.3082515,0.911168955,31.14975845,17.88819876,49.03795721,5544583000
2/10/2016,23.567,42288790,4064,147,-204,1335,6,-25,230021046.2,1.227167754,0.3059935,0.793290889,26.12560386,16.89440994,43.0200138,5544583000
2/11/2016,23.425,49979700,3378,141,-198,1392,4,-13,227001916,1.266024421,0.3142095,0.7233649,27.13043478,17.88819876,45.01863354,5544583000
2/12/2016,23.497,40323020,3352,133,-355,1332,2,-22,227001916,1.266024421,0.290129,0.518267294,27.13043478,14.9068323,42.03726708,5544583000
2/16/2016,24.16,48032600,3306,138,-274,1732,3,-5,222826123.1,1.270203911,0.272501,0.926750864,27.13043478,13.91304348,41.04347826,5544583000
2/17/2016,24.53,44811800,22311,810,-1357,3838,31,-62,218650330.2,1.274383401,0.258304,0.763223317,31.14975845,16.89440994,48.04416839,5544583000
2/18/2016,24.065,38866100,20567,543,-438,5673,15,-106,214474537.3,1.278562891,0.264943,0.889227756,27.13043478,17.88819876,45.01863354,5544583000
2/19/2016,24.01,35290570,18733,289,-391,5062,13,-74,210298744.4,1.282742381,0.251082,0.956888123,23.11111111,16.89440994,40.00552105,5544583000
2/22/2016,24.22,34240470,13333,253,-273,2634,1,-32,206122951.6,1.286921871,0.228793,0.775704424,27.13043478,15.90062112,43.0310559,5544583000
2/23/2016,23.673,31851180,13367,170,-295,4070,9,-52,201947158.7,1.291101361,0.2561605,0.815111235,24.11594203,15.90062112,40.01656315,5544583000
2/24/2016,24.025,36192150,10485,229,-345,3381,11,-70,197771365.8,1.295280851,0.241068,0.667742331,24.11594203,15.90062112,40.01656315,5544583000
2/25/2016,24.19,27526040,17214,197,-241,3775,10,-53,193595572.9,1.299460341,0.2363815,0.723907453,26.12560386,15.90062112,42.02622498,5544583000
2/26/2016,24.228,28949760,19330,158,-387,4277,8,-59,189419780,1.303639831,0.233192,0.82120342,25.12077295,15.90062112,41.02139406,5544583000
2/29/2016,24.173,35131460,3737,88,-312,1506,4,-7,189419780,1.303639831,0.2408505,0.743956645,22.10628019,11.92546584,34.03174603,5544583000
3/1/2016,25.132,50303500,12801,257,-240,3388,6,-93,191540173.2,1.322777459,0.2187215,0.62346498,29.14009662,15.90062112,45.04071774,5544583000
3/2/2016,25.188,33136130,9857,376,-197,3237,8,-54,193660566.4,1.341915087,0.217993,0.78949694,27.13043478,16.89440994,44.02484472,5544583000
3/3/2016,25.375,36884490,7860,187,-110,2440,2,-22,195780959.6,1.361052714,0.2199025,0.530423495,28.1352657,16.89440994,45.02967564,5544583000
3/4/2016,25.753,46026600,14392,259,-319,3021,11,-22,197901352.8,1.380190342,0.2146855,0.596891605,26.12560386,16.89440994,43.0200138,5544583000
3/7/2016,25.468,35890740,7798,114,-704,1279,1,-8,200021746,1.39932797,0.2312845,0.75717076,26.12560386,14.9068323,41.03243616,5544583000
3/8/2016,25.257,31538710,14492,200,-2763,2643,4,-168,202142139.2,1.418465598,0.229126,0.647356963,24.11594203,14.9068323,39.02277433,5544583000
3/9/2016,25.28,27148530,7963,166,-232,2053,9,-30,204262532.4,1.437603226,0.222904,0.59149601,23.11111111,12.91925466,36.03036577,5544583000
3/10/2016,25.292,33490630,6462,171,-204,1856,10,-16,206382925.6,1.456740853,0.235723,0.668825832,21.10144928,12.91925466,34.02070393,5544583000
3/11/2016,25.565,27368840,11080,139,-250,3169,3,-59,208503318.8,1.475878481,0.2271,0.553176228,22.10628019,13.91304348,36.01932367,5544583000
3/14/2016,25.63,25058280,2852,89,-58,1236,3,-8,210623712,1.495016109,0.2394205,0.560858269,21.10144928,11.92546584,33.02691511,5544583000
3/15/2016,26.145,40026250,5113,225,-414,1963,8,-9,210623712,1.495016109,0.235212,0.525377641,28.1352657,12.91925466,41.05452036,5544583000
3/16/2016,26.493,38236730,8030,346,-591,2663,28,-43,211764187.2,1.515660384,0.2346375,0.581518223,26.12560386,14.9068323,41.03243616,5544583000
3/17/2016,26.45,34394830,9132,376,-569,2329,11,-19,212904662.4,1.536304659,0.2365395,0.677708423,25.12077295,15.90062112,41.02139406,5544583000
3/18/2016,26.48,43607120,10740,367,-432,2389,7,-26,214045137.6,1.556948934,0.228419,0.414261349,26.12560386,12.91925466,39.04485852,5544583000
3/21/2016,26.478,35454230,8039,177,-917,2225,9,-4,215185612.8,1.577593209,0.222555,0.721948695,43.20772947,23.85093168,67.05866115,5544583000
3/22/2016,26.68,32345430,53855,687,-1418,10284,18,-83,216326088,1.598237484,0.2257905,0.8514275,33.15942029,19.8757764,53.03519669,5544583000
3/23/2016,26.532,25686350,12979,491,-452,4053,13,-22,217466563.2,1.618881758,0.230719,0.680470421,27.13043478,13.91304348,41.04347826,5544583000
3/24/2016,26.417,25568350,11972,195,-874,2847,5,-16,218607038.4,1.639526033,0.2354975,0.718441556,25.12077295,13.91304348,39.03381643,5544583000
3/28/2016,26.298,19354440,5456,73,-63,1138,2,-4,219747513.6,1.660170308,0.2536475,0.742593173,21.10144928,11.92546584,33.02691511,5544583000
3/29/2016,26.92,31154910,22963,248,-3291,4379,24,-186,220887988.8,1.680814583,0.251431,0.597067153,28.1352657,14.9068323,43.042098,5544583000
3/30/2016,27.39,45547590,13958,602,-807,3698,17,-112,222028464,1.701458858,0.25992,0.455249099,32.15458937,16.89440994,49.04899931,5544583000
3/31/2016,27.247,25763840,11860,623,-301,3428,22,-63,222028464,1.701458858,0.2676715,0.517078538,29.14009662,14.9068323,44.04692892,5544583000
4/1/2016,27.497,25820460,10530,373,-573,3350,5,-28,220842591.6,1.704187194,0.260779,0.635448215,24.11594203,15.90062112,40.01656315,5544583000
4/4/2016,27.78,37322930,3743,158,-133,1350,8,-13,219656719.2,1.70691553,0.2827825,0.589248715,27.13043478,13.91304348,41.04347826,5544583000
