date,amazon stock,apple stock,facebook stock,google stock,microsoft stock,netflix stock,AMZN,AAPL,META,FB,GOOGL,MSFT,NFLX
5/6/2014 0:00,48.65853659,63.81818182,34.82142857,62.39215686,35.30769231,12.87878788,22.73684211,36,78.09195402,78.76315789,93.89010989,23.94736842,0
5/7/2014 0:00,47.80487805,42.54545455,36.91071429,66.74509804,34,9.787878788,30.31578947,32,77.18390805,79.84210526,91.78021978,27.63157895,0
5/8/2014 0:00,48.65853659,44.90909091,36.21428571,68.19607843,28.11538462,13.90909091,31.15789474,31,89.89655172,82,99.16483516,27.63157895,0
5/9/2014 0:00,52.92682927,63.81818182,36.21428571,60.94117647,35.30769231,18.03030303,29.47368421,42,77.18390805,86.31578947,93.89010989,19.64912281,0
5/10/2014 0:00,22.19512195,28.36363636,20.19642857,37.7254902,11.11538462,8.242424242,8.421052632,11,57.20689655,92.78947368,88.61538462,11.05263158,0
5/11/2014 0:00,17.07317073,21.27272727,20.19642857,30.47058824,13.07692308,7.727272727,3.368421053,8,62.65517241,90.63157895,98.10989011,5.526315789,0
5/12/2014 0:00,36.70731707,44.90909091,29.94642857,56.58823529,17.65384615,17,23.57894737,30,82.63218391,80.92105263,94.94505495,22.10526316,0
5/13/2014 0:00,40.97560976,47.27272727,41.08928571,58.03921569,42.5,14.42424242,24.42105263,33,83.54022989,83.07894737,93.89010989,31.31578947,0.035
5/14/2014 0:00,44.3902439,37.81818182,34.125,58.03921569,34,14.93939394,20.21052632,25,81.72413793,77.68421053,96,23.94736842,0
5/15/2014 0:00,35.85365854,33.09090909,32.03571429,58.03921569,20.92307692,6.181818182,26.94736842,28,90.8045977,83.07894737,93.89010989,28.85964912,0
5/16/2014 0:00,34.14634146,37.81818182,32.03571429,56.58823529,27.46153846,11.84848485,16.84210526,27,79.90804598,80.92105263,90.72527473,18.42105263,0.036
5/17/2014 0:00,28.17073171,21.27272727,20.19642857,40.62745098,8.5,6.181818182,2.526315789,10,58.11494253,97.10526316,92.83516484,6.754385965,0.034
5/18/2014 0:00,26.46341463,18.90909091,13.23214286,29.01960784,11.76923077,8.242424242,4.210526316,7,61.74712644,91.71052632,87.56043956,8.596491228,0
5/19/2014 0:00,39.26829268,44.90909091,31.33928571,60.94117647,28.76923077,10.81818182,20.21052632,31,84.44827586,79.84210526,97.05494505,22.71929825,0.027
5/20/2014 0:00,36.70731707,44.90909091,27.16071429,63.84313725,28.76923077,9.787878788,21.89473684,31,80.81609195,80.92105263,91.78021978,27.63157895,0
5/21/2014 0:00,23.90243902,44.90909091,30.64285714,63.84313725,28.11538462,14.42424242,23.57894737,31,80.81609195,85.23684211,101.2747253,26.40350877,0
5/22/2014 0:00,33.29268293,42.54545455,28.55357143,65.29411765,22.88461538,12.36363636,24.42105263,28,88.08045977,84.15789474,103.3846154,29.47368421,0
5/23/2014 0:00,31.58536585,44.90909091,29.25,55.1372549,28.11538462,13.39393939,21.05263158,30,79,86.31578947,94.94505495,17.19298246,0
5/24/2014 0:00,14.51219512,23.63636364,19.5,36.2745098,11.11538462,6.696969697,7.578947368,10,59.93103448,98.18421053,93.89010989,12.28070175,0
5/25/2014 0:00,19.63414634,16.54545455,16.01785714,30.47058824,15.03846154,6.181818182,6.736842105,8,59.02298851,97.10526316,96,4.912280702,0
5/26/2014 0:00,26.46341463,18.90909091,20.19642857,42.07843137,9.153846154,0,4.210526316,10,85.35632184,89.55263158,91.78021978,8.596491228,0
5/27/2014 0:00,23.90243902,52,30.64285714,58.03921569,25.5,3.606060606,16.84210526,37,82.63218391,87.39473684,96,22.71929825,0
5/28/2014 0:00,31.58536585,54.36363636,34.125,65.29411765,18.96153846,7.727272727,17.68421053,40,81.72413793,87.39473684,94.94505495,26.40350877,0
5/29/2014 0:00,29.87804878,61.45454545,31.33928571,59.49019608,22.23076923,17,19.36842105,43,82.63218391,88.47368421,98.10989011,22.71929825,0
5/30/2014 0:00,32.43902439,63.81818182,30.64285714,59.49019608,25.5,0,18.52631579,46,79.90804598,90.63157895,99.16483516,20.26315789,0
5/31/2014 0:00,18.7804878,35.45454545,16.71428571,34.82352941,11.76923077,0,5.052631579,15,65.37931034,103.5789474,90.72527473,9.824561404,0
6/1/2014 0:00,24.75609756,30.72727273,16.01785714,31.92156863,14.38461538,6.696969697,7.578947368,12,62.65517241,102.5,96,9.210526316,0.061
6/2/2014 0:00,20.48780488,96.90909091,30.64285714,58.03921569,17.65384615,14.93939394,12.63157895,58,76.27586207,87.39473684,98.10989011,26.40350877,0
6/3/2014 0:00,27.31707317,89.81818182,29.25,52.23529412,22.23076923,11.33333333,13.47368421,47,77.18390805,83.07894737,99.16483516,19.64912281,0
6/4/2014 0:00,37.56097561,78,28.55357143,52.23529412,17,11.84848485,18.52631579,41,80.81609195,88.47368421,99.16483516,23.94736842,0
6/5/2014 0:00,45.24390244,78,29.25,58.03921569,30.07692308,14.42424242,37.05263158,42,84.44827586,84.15789474,94.94505495,23.94736842,0.023
6/6/2014 0:00,43.53658537,96.90909091,32.73214286,62.39215686,10.46153846,19.57575758,35.36842105,44,72.64367816,92.78947368,98.10989011,34.38596491,0
6/7/2014 0:00,25.6097561,73.27272727,19.5,40.62745098,16.34615385,0,8.421052632,21,60.83908046,101.4210526,97.05494505,13.50877193,0
6/8/2014 0:00,13.65853659,61.45454545,17.41071429,42.07843137,23.53846154,0,6.736842105,17,60.83908046,103.5789474,97.05494505,9.824561404,0
6/9/2014 0:00,35.85365854,236.3636364,27.85714286,68.19607843,41.19230769,11.84848485,20.21052632,92,79,87.39473684,93.89010989,17.80701754,0.026
6/10/2014 0:00,36.70731707,174.9090909,31.33928571,62.39215686,26.80769231,18.54545455,26.10526316,69,80.81609195,83.07894737,91.78021978,25.78947368,0.03
6/11/2014 0:00,43.53658537,130,36.21428571,68.19607843,43.15384615,7.727272727,21.89473684,53,79,89.55263158,93.89010989,26.40350877,0
6/12/2014 0:00,35.85365854,96.90909091,30.64285714,55.1372549,25.5,11.33333333,26.94736842,45,86.26436782,85.23684211,91.78021978,22.71929825,0
6/13/2014 0:00,36.70731707,85.09090909,29.25,55.1372549,22.88461538,6.181818182,18.52631579,45,72.64367816,92.78947368,92.83516484,21.49122807,0
6/14/2014 0:00,35.85365854,47.27272727,18.80357143,34.82352941,8.5,7.727272727,8.421052632,16,59.02298851,101.4210526,99.16483516,7.98245614,0
6/15/2014 0:00,29.87804878,35.45454545,14.625,29.01960784,4.576923077,6.696969697,5.894736842,9,59.02298851,101.4210526,99.16483516,5.526315789,0.07
6/16/2014 0:00,31.58536585,61.45454545,27.16071429,47.88235294,19.61538462,8.242424242,19.36842105,39,77.18390805,85.23684211,96,17.19298246,0
6/17/2014 0:00,38.41463415,70.90909091,25.07142857,53.68627451,27.46153846,10.81818182,22.73684211,35,79.90804598,88.47368421,91.78021978,25.78947368,0
6/18/2014 0:00,78.53658537,68.54545455,26.46428571,53.68627451,18.96153846,11.33333333,56.42105263,37,85.35632184,98.18421053,92.83516484,23.94736842,0
6/19/2014 0:00,75.97560976,61.45454545,32.73214286,55.1372549,7.192307692,14.42424242,48,34,88.08045977,99.26315789,96,27.63157895,0.066
6/20/2014 0:00,52.07317073,54.36363636,30.64285714,46.43137255,20.92307692,16.48484848,23.57894737,34,72.64367816,91.71052632,88.61538462,23.94736842,0.025
6/21/2014 0:00,22.19512195,37.81818182,20.19642857,40.62745098,12.42307692,4.636363636,8.421052632,13,61.74712644,100.3421053,87.56043956,10.43859649,0
6/22/2014 0:00,22.19512195,21.27272727,16.01785714,29.01960784,7.192307692,5.151515152,3.368421053,7,65.37931034,101.4210526,91.78021978,7.98245614,0
6/23/2014 0:00,41.82926829,54.36363636,22.98214286,59.49019608,20.26923077,9.787878788,21.89473684,32,73.55172414,88.47368421,88.61538462,17.19298246,0.069
6/24/2014 0:00,38.41463415,47.27272727,32.03571429,59.49019608,23.53846154,11.84848485,20.21052632,32,80.81609195,86.31578947,94.94505495,17.80701754,0
6/25/2014 0:00,29.02439024,52,29.94642857,63.84313725,13.07692308,5.151515152,19.36842105,31,81.72413793,86.31578947,91.78021978,25.1754386,0
6/26/2014 0:00,44.3902439,52,29.94642857,56.58823529,20.92307692,8.242424242,17.68421053,29,86.26436782,89.55263158,88.61538462,20.26315789,0
6/27/2014 0:00,33.29268293,49.63636364,29.94642857,49.33333333,26.80769231,10.3030303,18.52631579,31,70.82758621,93.86842105,88.61538462,22.10526316,0.045
6/28/2014 0:00,29.87804878,28.36363636,22.28571429,36.2745098,12.42307692,3.090909091,5.052631579,11,55.3908046,107.8947368,85.45054945,11.66666667,0
6/29/2014 0:00,23.90243902,18.90909091,16.71428571,36.2745098,9.153846154,6.696969697,5.894736842,8,63.56321839,99.26315789,87.56043956,10.43859649,0.1
6/30/2014 0:00,22.19512195,44.90909091,24.375,52.23529412,19.61538462,6.696969697,15.15789474,30,70.82758621,88.47368421,82.28571429,25.1754386,0
7/1/2014 0:00,33.64705882,21.92307692,41.77419355,34.73684211,39.54545455,18,22.15384615,31.5,75.94736842,72.88888889,81.71428571,39.36,0
7/2/2014 0:00,39.76470588,21.92307692,47.41935484,44.84210526,13.63636364,20,16.61538462,33,87.23684211,82,84.5,34.44,0
7/3/2014 0:00,36.70588235,24.84615385,38.38709677,40.42105263,39.54545455,24,26.30769231,31.5,96.47368421,83.01234568,78.92857143,45.92,0.038
7/4/2014 0:00,24.47058824,13.15384615,29.35483871,27.78947368,21.81818182,29,4.153846154,10.5,76.97368421,88.07407407,78.92857143,22.96,0
7/5/2014 0:00,12.23529412,10.23076923,22.58064516,19.57894737,8.181818182,36,8.307692308,6,67.73684211,96.17283951,86.35714286,4.92,0.05
7/6/2014 0:00,15.29411765,13.15384615,21.4516129,20.84210526,24.54545455,16,2.769230769,4.5,61.57894737,91.11111111,84.5,13.12,0
7/7/2014 0:00,50.47058824,21.92307692,40.64516129,37.89473684,27.27272727,32,24.92307692,34.5,82.10526316,82,84.5,31.16,0
7/8/2014 0:00,52,24.84615385,51.93548387,40.42105263,46.36363636,24,18,37.5,74.92105263,82,79.85714286,37.72,0.052
7/9/2014 0:00,29.05882353,19,45.16129032,32.84210526,31.36363636,22,20.76923077,30,75.94736842,83.01234568,84.5,31.16,0
7/10/2014 0:00,30.58823529,21.92307692,40.64516129,35.36842105,20.45454545,13,23.53846154,30,95.44736842,85.03703704,78,36.08,0
7/11/2014 0:00,50.47058824,17.53846154,39.51612903,30.31578947,31.36363636,32,40.15384615,30,85.18421053,78.96296296,80.78571429,29.52,0
7/12/2014 0:00,33.64705882,11.69230769,21.4516129,24,16.36363636,12,13.84615385,9,66.71052632,95.16049383,85.42857143,13.12,0
7/13/2014 0:00,32.11764706,5.846153846,21.4516129,23.36842105,21.81818182,11,8.307692308,6,65.68421053,88.07407407,87.28571429,6.56,0
7/14/2014 0:00,29.05882353,19,42.90322581,36.63157895,27.27272727,29,23.53846154,34.5,74.92105263,79.97530864,82.64285714,34.44,0.031
7/15/2014 0:00,36.70588235,21.92307692,49.67741935,30.31578947,50.45454545,23,23.53846154,34.5,89.28947368,78.96296296,82.64285714,41,0
7/16/2014 0:00,48.94117647,29.23076923,41.77419355,43.57894737,51.81818182,26,29.07692308,46.5,84.15789474,79.97530864,79.85714286,63.96,0
7/17/2014 0:00,44.35294118,24.84615385,46.29032258,44.21052632,136.3636364,18,18,36,92.36842105,82,83.57142857,164,0.053
7/18/2014 0:00,32.11764706,20.46153846,45.16129032,46.73684211,111.8181818,11,22.15384615,31.5,74.92105263,89.08641975,87.28571429,86.92,0
7/19/2014 0:00,32.11764706,13.15384615,24.83870968,30.94736842,43.63636364,7,9.692307692,10.5,61.57894737,97.18518519,85.42857143,31.16,0
7/20/2014 0:00,15.29411765,8.769230769,23.70967742,23.36842105,16.36363636,5,5.538461538,7.5,62.60526316,95.16049383,88.21428571,29.52,0
7/21/2014 0:00,35.17647059,17.53846154,42.90322581,41.05263158,51.81818182,54,22.15384615,34.5,84.15789474,80.98765432,82.64285714,55.76,0
7/22/2014 0:00,50.47058824,32.15384615,49.67741935,37.89473684,50.45454545,100,26.30769231,73.5,87.23684211,84.02469136,83.57142857,127.92,0
7/23/2014 0:00,45.88235294,35.07692308,66.61290323,42.94736842,62.72727273,28,26.30769231,72,87.23684211,78.96296296,82.64285714,98.4,0
7/24/2014 0:00,62.70588235,27.76923077,112.9032258,37.26315789,38.18181818,28,85.84615385,43.5,102.6315789,83.01234568,80.78571429,63.96,0
7/25/2014 0:00,152.9411765,23.38461538,94.83870968,41.68421053,50.45454545,34,138.4615385,36,79.02631579,79.97530864,81.71428571,49.2,0
7/26/2014 0:00,68.82352941,13.15384615,49.67741935,27.78947368,31.36363636,24,29.07692308,12,67.73684211,100.2222222,84.5,18.04,0
7/27/2014 0:00,48.94117647,10.23076923,30.48387097,21.47368421,8.181818182,0,13.84615385,9,66.71052632,93.13580247,86.35714286,16.4,0
7/28/2014 0:00,59.64705882,23.38461538,46.29032258,34.10526316,38.18181818,17,38.76923077,36,89.28947368,73.90123457,83.57142857,41,0
7/29/2014 0:00,62.70588235,27.76923077,58.70967742,43.57894737,42.27272727,33,40.15384615,42,86.21052632,78.96296296,79.85714286,41,0
7/30/2014 0:00,58.11764706,21.92307692,56.4516129,37.89473684,25.90909091,26,24.92307692,33,87.23684211,75.92592593,84.5,34.44,0
7/31/2014 0:00,56.58823529,24.84615385,50.80645161,36.63157895,45,28,29.07692308,33,90.31578947,78.96296296,84.5,39.36,0
8/1/2014 0:00,58.11764706,21.92307692,58.70967742,41.05263158,43.63636364,25,30.46153846,36,76.97368421,85.03703704,82.64285714,39.36,0
8/2/2014 0:00,27.52941176,11.69230769,38.38709677,22.73684211,9.545454545,20,8.307692308,10.5,63.63157895,89.08641975,85.42857143,13.12,0
8/3/2014 0:00,30.58823529,8.769230769,21.4516129,22.73684211,13.63636364,16,8.307692308,7.5,72.86842105,95.16049383,92.85714286,6.56,0
8/4/2014 0:00,36.70588235,16.07692308,44.03225806,35.36842105,39.54545455,13,29.07692308,28.5,83.13157895,78.96296296,81.71428571,36.08,0.054
8/5/2014 0:00,39.76470588,20.46153846,49.67741935,39.78947368,47.72727273,26,30.46153846,33,86.21052632,83.01234568,84.5,37.72,0.078
8/6/2014 0:00,42.82352941,21.92307692,50.80645161,42.94736842,58.63636364,17,27.69230769,33,86.21052632,78.96296296,80.78571429,34.44,0
8/7/2014 0:00,48.94117647,19,42.90322581,32.84210526,40.90909091,25,29.07692308,30,92.36842105,84.02469136,77.07142857,32.8,0
8/8/2014 0:00,33.64705882,17.53846154,44.03225806,32.84210526,43.63636364,18,20.76923077,28.5,88.26315789,82,82.64285714,31.16,0
8/9/2014 0:00,26,11.69230769,27.09677419,22.73684211,19.09090909,10,6.923076923,7.5,65.68421053,101.2345679,91,3.28,0
8/10/2014 0:00,35.17647059,5.846153846,24.83870968,21.47368421,28.63636364,9,4.153846154,6,68.76315789,94.14814815,86.35714286,11.48,0.074
8/11/2014 0:00,33.64705882,16.07692308,42.90322581,35.36842105,50.45454545,33,23.53846154,30,92.36842105,76.9382716,84.5,36.08,0
8/12/2014 0:00,30.58823529,17.53846154,36.12903226,33.47368421,25.90909091,20,26.30769231,28.5,84.15789474,76.9382716,78,39.36,0
8/13/2014 0:00,44.35294118,17.53846154,39.51612903,36,40.90909091,15,26.30769231,31.5,96.47368421,77.95061728,78.92857143,26.24,0
8/14/2014 0:00,44.35294118,19,39.51612903,35.36842105,60,33,29.07692308,28.5,100.5789474,79.97530864,79.85714286,49.2,0
8/15/2014 0:00,39.76470588,20.46153846,44.03225806,32.84210526,25.90909091,11,23.53846154,30,80.05263158,87.0617284,85.42857143,34.44,0
8/16/2014 0:00,30.58823529,11.69230769,21.4516129,21.47368421,30,19,9.692307692,12,68.76315789,97.18518519,91,11.48,0
8/17/2014 0:00,39.76470588,8.769230769,30.48387097,16.42105263,17.72727273,16,2.769230769,7.5,72.86842105,95.16049383,88.21428571,4.92,0.041
8/18/2014 0:00,50.47058824,19,40.64516129,32.84210526,32.72727273,17,13.84615385,33,80.05263158,79.97530864,79.85714286,34.44,0.044
8/19/2014 0:00,50.47058824,32.15384615,44.03225806,40.42105263,54.54545455,18,23.53846154,45,88.26315789,74.91358025,78.92857143,41,0.028
8/20/2014 0:00,32.11764706,35.07692308,51.93548387,41.05263158,79.09090909,32,19.38461538,46.5,93.39473684,79.97530864,77.07142857,42.64,0.026
8/21/2014 0:00,42.82352941,24.84615385,41.77419355,38.52631579,31.36363636,12,23.53846154,37.5,99.55263158,82,80.78571429,37.72,0
8/22/2014 0:00,38.23529412,24.84615385,38.38709677,38.52631579,39.54545455,22,16.61538462,40.5,85.18421053,82,77.07142857,36.08,0.032
8/23/2014 0:00,36.70588235,16.07692308,31.61290323,28.42105263,12.27272727,19,6.923076923,12,64.65789474,96.17283951,80.78571429,13.12,0
8/24/2014 0:00,27.52941176,10.23076923,20.32258065,24,5.454545455,9,6.923076923,9,75.94736842,91.11111111,76.14285714,9.84,0.034
8/25/2014 0:00,47.41176471,24.84615385,45.16129032,36,35.45454545,20,33.23076923,36,84.15789474,78.96296296,76.14285714,34.44,0.032
8/26/2014 0:00,61.17647059,21.92307692,44.03225806,43.57894737,51.81818182,20,31.84615385,34.5,86.21052632,77.95061728,82.64285714,36.08,0
8/27/2014 0:00,53.52941176,23.38461538,47.41935484,42.31578947,32.72727273,46,33.23076923,36,93.39473684,76.9382716,79.85714286,41,0
